,Chave,Valor
61,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-10-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-52dot11307626234175_-16dot187261614831634_-52dot10361102902572_-16dot17696187914624/eopatch_0_col-0_row-0,root path '/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-10-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-52dot11307626234175_-16dot187261614831634_-52dot10361102902572_-16dot17696187914624/eopatch_0_col-0_row-0' does not exist
62,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-10-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-51dot60642644209836_-16dot151000156241622_-51dot59643514244461_-16dot143660829083952/eopatch_0_col-0_row-0,root path '/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-10-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-51dot60642644209836_-16dot151000156241622_-51dot59643514244461_-16dot143660829083952/eopatch_0_col-0_row-0' does not exist
63,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-10-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-51dot65664226648063_-16dot34054468119084_-51dot64380614263119_-16dot329116077082514/eopatch_0_col-0_row-0,root path '/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-10-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-51dot65664226648063_-16dot34054468119084_-51dot64380614263119_-16dot329116077082514/eopatch_0_col-0_row-0' does not exist
64,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-10-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-51dot887419462970946_-16dot09592441957601_-51dot88160828459462_-16dot091248321352918/eopatch_0_col-0_row-0,root path '/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-10-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-51dot887419462970946_-16dot09592441957601_-51dot88160828459462_-16dot091248321352918/eopatch_0_col-0_row-0' does not exist
65,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-10-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-51dot892359384677825_-16dot098714362577702_-51dot884524854061745_-16dot092602152739943/eopatch_0_col-0_row-0,root path '/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-10-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-51dot892359384677825_-16dot098714362577702_-51dot884524854061745_-16dot092602152739943/eopatch_0_col-0_row-0' does not exist
66,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-10-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-51dot697515611908074_-16dot191604007083825_-51dot68725481766909_-16dot185660033783492/eopatch_0_col-0_row-0,root path '/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-10-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-51dot697515611908074_-16dot191604007083825_-51dot68725481766909_-16dot185660033783492/eopatch_0_col-0_row-0' does not exist
67,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-10-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-51dot71287680326652_-16dot18369883258358_-51dot68932094282258_-16dot16265825493518/eopatch_0_col-0_row-0,root path '/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-10-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-51dot71287680326652_-16dot18369883258358_-51dot68932094282258_-16dot16265825493518/eopatch_0_col-0_row-0' does not exist
68,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-10-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-51dot69491049758411_-16dot16770882052626_-51dot67929340323874_-16dot15205813458256/eopatch_0_col-0_row-0,root path '/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-10-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-51dot69491049758411_-16dot16770882052626_-51dot67929340323874_-16dot15205813458256/eopatch_0_col-0_row-0' does not exist
69,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-10-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-51dot71476326536316_-16dot156390047946342_-51dot71025168894256_-16dot15376493362239/eopatch_0_col-0_row-0,root path '/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-10-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-51dot71476326536316_-16dot156390047946342_-51dot71025168894256_-16dot15376493362239/eopatch_0_col-0_row-0' does not exist
70,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-10-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-51dot68026795845297_-16dot217205992681247_-51dot67548688744713_-16dot209370649709385/eopatch_0_col-0_row-0,root path '/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-10-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-51dot68026795845297_-16dot217205992681247_-51dot67548688744713_-16dot209370649709385/eopatch_0_col-0_row-0' does not exist
71,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-10-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-51dot71097747383128_-16dot154593417378106_-51dot703334661254836_-16dot149205432771176/eopatch_0_col-0_row-0,root path '/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-10-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-51dot71097747383128_-16dot154593417378106_-51dot703334661254836_-16dot149205432771176/eopatch_0_col-0_row-0' does not exist
72,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-10-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-51dot71736837968712_-16dot126296485928332_-51dot70762269682996_-16dot12025777352473/eopatch_0_col-0_row-0,root path '/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-10-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-51dot71736837968712_-16dot126296485928332_-51dot70762269682996_-16dot12025777352473/eopatch_0_col-0_row-0' does not exist
73,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-10-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-51dot72141079846565_-16dot17040376637861_-51dot71618056981774_-16dot166269372533463/eopatch_0_col-0_row-0,root path '/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-10-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-51dot72141079846565_-16dot17040376637861_-51dot71618056981774_-16dot166269372533463/eopatch_0_col-0_row-0' does not exist
74,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-10-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-51dot657899907878395_-16dot24496393496053_-51dot64896533098521_-16dot23075055347144/eopatch_0_col-0_row-0,root path '/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-10-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-51dot657899907878395_-16dot24496393496053_-51dot64896533098521_-16dot23075055347144/eopatch_0_col-0_row-0' does not exist
75,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-10-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-51dot7263515325283_-16dot19762271948744_-51dot71324179317418_-16dot186104283850703/eopatch_0_col-0_row-0,root path '/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-10-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-51dot7263515325283_-16dot19762271948744_-51dot71324179317418_-16dot186104283850703/eopatch_0_col-0_row-0' does not exist
76,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-10-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-48dot93573510241102_-14dot080048746224756_-48dot923078092280086_-14dot070661621277646/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
77,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-10-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-47dot43096716998242_-14dot341829686191044_-47dot419275649251745_-14dot333442677137787/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
78,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-10-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-47dot642250924807335_-14dot456777530392232_-47dot61829629879802_-14dot441417996143572/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
79,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-10-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-47dot53624972128122_-14dot267322836971415_-47dot53209747097426_-14dot262811260550812/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
80,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-10-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-47dot82227330774487_-14dot42937891422656_-47dot80114289856805_-14dot416692668720488/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
81,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-10-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-47dot467528602046066_-14dot359849311235712_-47dot460928152318445_-14dot3528224520196/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
82,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-10-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-47dot34616620716154_-14dot757443655987025_-47dot335927950121295_-14dot744847242009342/eopatch_0_col-0_row-0,root path '/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-10-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-47dot34616620716154_-14dot757443655987025_-47dot335927950121295_-14dot744847242009342/eopatch_0_col-0_row-0' does not exist
83,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-10-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-47dot74214358440142_-14dot600507975851352_-47dot73799133409445_-14dot593211622049964/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
84,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-10-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-47dot36008889118933_-14dot372335893684973_-47dot35540054190142_-14dot36719549656549/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
85,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-10-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-46dot88200669985697_-13dot908356049437252_-46dot874979840640826_-13dot900520706465402/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
86,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-10-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-46dot8903610319993_-13dot906198635061635_-46dot87104107528534_-13dot897735929084641/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
87,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-10-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-47dot35784430585508_-14dot314574220916091_-47dot35324289790607_-14dot311679612006897/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
88,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-10-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-47dot36961223607704_-14dot32504199659081_-47dot34128998114767_-14dot298405361817975/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
89,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-10-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-49dot34087529554892_-15dot38599486028545_-49dot33456708856008_-15dot373847603949828/eopatch_0_col-0_row-0,root path '/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-10-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-49dot34087529554892_-15dot38599486028545_-49dot33456708856008_-15dot373847603949828/eopatch_0_col-0_row-0' does not exist
90,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-10-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-49dot355068677038005_-15dot363536978182463_-49dot350736763674234_-15dot360552537744859/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
91,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-10-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-49dot34491771432746_-15dot379399821921568_-49dot342831589173976_-15dot375374739932829/eopatch_0_col-0_row-0,root path '/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-10-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-49dot34491771432746_-15dot379399821921568_-49dot342831589173976_-15dot375374739932829/eopatch_0_col-0_row-0' does not exist
92,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-10-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-49dot343210915287635_-15dot381682946921691_-49dot34067563249208_-15dot374656087705537/eopatch_0_col-0_row-0,root path '/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-10-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-49dot343210915287635_-15dot381682946921691_-49dot34067563249208_-15dot374656087705537/eopatch_0_col-0_row-0' does not exist
93,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-10-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-49dot351834742015185_-15dot368657375301938_-49dot34408923057174_-15dot360552537744859/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
94,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-10-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-49dot54039112015186_-15dot437108999951862_-49dot53699236670433_-15dot433868230534364/eopatch_0_col-0_row-0,root path '/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-10-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-49dot54039112015186_-15dot437108999951862_-49dot53699236670433_-15dot433868230534364/eopatch_0_col-0_row-0' does not exist
95,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-10-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-49dot066080650136755_-14dot96351718216403_-49dot060041937733146_-14dot959095437271841/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
96,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-10-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-49dot06284671511394_-14dot969802103484254_-49dot056272323309024_-14dot961520888538967/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
97,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-10-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-49dot503829688088196_-15dot096660829820312_-49dot50051287954032_-15dot091507110151074/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
98,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-10-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-49dot088987689881804_-15dot346738482369416_-49dot0844761134612_-15dot343664210403405/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
99,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-10-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-49dot077668917301914_-14dot820415557403802_-49dot06937141385964_-14dot817071790852545/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
100,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-10-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-49dot300720602348775_-15dot39937871745383_-49dot293873406189455_-15dot396136970588213/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
101,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-10-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-48dot90573137192142_-14dot716300815974355_-48dot89306228949445_-14dot70891463064455/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
102,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-10-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-49dot256433658841694_-16dot070119916301046_-49dot25077037585215_-16dot065730035778678/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
103,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-10-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-50dot79336127844177_-16dot29967133576341_-50dot789573326747586_-16dot29373089298748/eopatch_0_col-0_row-0,root path '/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-10-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-50dot79336127844177_-16dot29967133576341_-50dot789573326747586_-16dot29373089298748/eopatch_0_col-0_row-0' does not exist
104,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-10-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-51dot16086206117506_-16dot30883415166143_-51dot15782732157356_-16dot30567612655193/eopatch_0_col-0_row-0,root path '/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-10-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-51dot16086206117506_-16dot30883415166143_-51dot15782732157356_-16dot30567612655193/eopatch_0_col-0_row-0' does not exist
105,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-10-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-51dot0559388359899_-16dot874772780656723_-51dot05157284900775_-16dot86380278971003/eopatch_0_col-0_row-0,root path '/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-10-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-51dot0559388359899_-16dot874772780656723_-51dot05157284900775_-16dot86380278971003/eopatch_0_col-0_row-0' does not exist
106,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-10-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-50dot928378065644935_-16dot217517134108398_-50dot92250435229396_-16dot211077448749222/eopatch_0_col-0_row-0,root path '/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-10-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-50dot928378065644935_-16dot217517134108398_-50dot92250435229396_-16dot211077448749222/eopatch_0_col-0_row-0' does not exist
107,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-10-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-50dot967454780504134_-16dot200587159925043_-50dot96285337255511_-16dot19357053712607/eopatch_0_col-0_row-0,root path '/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-10-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-50dot967454780504134_-16dot200587159925043_-50dot96285337255511_-16dot19357053712607/eopatch_0_col-0_row-0' does not exist
